	M11Space217.141008	M3Ekey217.141042	M2Space217.140997	M2Thml217.141005	M2Gkey217.141106	M3Pkey217.141031	M2Xkey217.141016	M3Jkey217.141017	M2Ukey217.141085	M2Fkey217.141078	M2Kkey217.141041	M9Fkey217.141065	M3Bkey217.141059	M3Space217.141098	M3Pinr217.141057	M2Ikey217.141000	M2Ckey217.141092	M3Rinr217.141091	M3Lsft217.141088	M3Qkey217.141051	M9Wkey217.141090	M3Akey217.141006	M3Midr217.141101	M9Xkey217.141072	M3Ckey217.141073	M9Pkey217.141096	F12Space217.141068	M2Wkey217.141070	M3Thml217.141040	M9Mkey217.141007	M9Space217.141079	M9Skey217.141004	M2Tkey217.141054	M9Rinl217.141020	M2Pkey217.141105	M2Jkey217.141038	M3Gkey217.141037	M3Lkey217.141097	M9Ckey217.141013	M9Midl217.141043	M9Ekey217.141044	M2Qkey217.141102	U2Space217.141047	M9Ykey217.141029	M2Ekey217.141011	M3Ykey217.141023	M2Rinr217.141027	M3Zkey217.141083	M2Dkey217.140994	M9Okey217.141076	M2Akey217.141030	M3Wkey217.141104	U3Space217.141064	M3Pinl217.141094	M9Dkey217.141053	M3Midl217.141103	M10Space217.141036	M9Bkey217.141032	M3Rsft217.140995	M2Vkey217.141022	M3Tkey217.141081	M3Indr217.140993	M9Hkey217.140999	M2Skey217.141089	M2Indr217.141062	M9Akey217.141086	R1Space217.141077	M3Hkey217.141093	M2Bkey217.141063	F11Space217.141071	M3Nkey217.141001	M2Lkey217.141048	M2Pinl217.141003	L3Space217.141024	M2Okey217.141061	M9Indr217.140998	M2Lsft217.141056	M2Zkey217.141015	M3Kkey217.141046	M9Pinr217.141002	M2Pinr217.141039	M9Gkey217.141099	M2Mkey217.141014	M2Rsft217.141034	M3Indl217.141067	M2Rinl217.141058	M3Xkey217.141055	M2Enter217.141012	M3Rkey217.141025	M2Thmr217.141087	M2Hkey217.141026	M9Qkey217.141019	L1Space217.141069	M2Rkey217.141050	M9Indl217.141066	M9Pinl217.141035	M9Enter217.141084	M2Midl217.141009	M3Mkey217.141107	M3Rinl217.141100	U1Space217.141075	M9Rinr217.141080	M9Kkey217.141033	M2Indl217.141074	M9Vkey217.141018	M3Vkey217.141028	M2Nkey217.141052	M9Thml217.141021	F10Space217.141045	M3Thmr217.140996	M9Midr217.141060	M9Nkey217.141010	M2Midr217.141082	M2Ykey217.141095	M9Thmr217.141049
U2Space217.141047	0.527160861367	0.553761724721	0.661262883887	0.720369902253	0.683580959847	0.683170319565	0.658934820324	0.683029717738	0.599156370807	0.567903724476	0.581984625057	0.582067369498	0.426518115055	0.537020810635	0.514829517846	0.401476698478	0.760512754379	0.622290522707	0.625630485362	0.646975159907	0.587856825425	0.673597510282	0.584983199391	0.58796375302	0.555914026728	0.592070604112	0.513769696455	0.54608090443	0.605253861336	0.456785740753	0.450379915159	0.459621595249	0.410880505535	0.478278189893	0.387879662825	0.701695001929	0.602600211314	0.635863247703	0.494704902047	0.577488400447	0.593678909679	0.509753423661	0.0	0.478710668126	0.692908964095	0.678645720054	0.645591473961	0.623211023301	0.669968231418	0.66702217529	0.640802058836	0.705340525283	0.751806690371	0.719550794614	0.602552759645	0.47591587751	0.469421573887	0.637957006538	0.489466514412	0.452634872183	0.430960010163	0.623513126067	0.398089299689	0.468912579698	0.528112614345	0.663542447612	0.529215445137	0.537717994201	0.59392928351	0.602336862432	0.520390519142	0.546958813119	0.47864994657	0.484043243644	0.526748501348	0.542146780211	0.585113317156	0.490120073477	0.702359361317	0.63181870157	0.705944499577	0.568983203956	0.573578219574	0.62372524857	0.612414702311	0.584621337154	0.477167784734	0.497533274048	0.609745302472	0.646460265916	0.764721711804	0.706172511927	0.722479570265	0.63373060367	0.658854362165	0.699972752209	0.696614411149	0.531011878956	0.554753163294	0.645387365482	0.548415846727	0.549305749263	0.58563364787	0.519258570618	0.425305564212	0.474618179231	0.505438331934	0.504271139636	0.461825743563	0.684149108988	0.731174138807	0.506146543915	0.582226105835	0.536075147211	0.552641577266
M9Ykey217.141029	0.554873490222	0.454269622058	0.633508474176	0.660623665817	0.656319172587	0.618845533753	0.568768021187	0.630751967127	0.555843740503	0.591398981715	0.573100099859	0.65786799113	0.512823909846	0.536500865153	0.633675797068	0.414563130974	0.739316728372	0.609820396208	0.60187527828	0.558068442679	0.597120029701	0.704157078256	0.651852257918	0.630156001014	0.503618217064	0.607969731206	0.534614674277	0.539095611122	0.624749602285	0.519830444539	0.552510822059	0.401182193808	0.514525259437	0.407643096564	0.438973543019	0.650419075389	0.556490350245	0.560024777718	0.528243848397	0.607917041116	0.588444910127	0.559996954804	0.478710668126	0.0	0.622493015417	0.674902828724	0.63562332834	0.610469671114	0.600270533832	0.618373349188	0.622458080055	0.694197736802	0.759366301311	0.667731579536	0.535014856991	0.594263872796	0.535041814682	0.581707047545	0.52165049518	0.534970410103	0.476378346648	0.67956474284	0.41710279361	0.433398965797	0.536110384435	0.590805395818	0.608321946764	0.573520277145	0.619014476819	0.653214963637	0.482935489132	0.512841953034	0.530439736503	0.558137507166	0.52769049412	0.452251313782	0.620172662135	0.52965563421	0.631301173378	0.568894399812	0.696894121785	0.584634306141	0.539118770295	0.585860387383	0.55363871111	0.644776104255	0.548029158913	0.548395001225	0.562681324828	0.610304303113	0.742921919718	0.695869442754	0.656443452256	0.593651276613	0.608190935231	0.675619097271	0.648632662234	0.575222527706	0.555170947066	0.615746147913	0.545833936631	0.578429575004	0.590603255325	0.62588139353	0.564044086664	0.478811147833	0.473565504357	0.365026236782	0.502449136646	0.655061835628	0.731675080774	0.523558607794	0.551640813855	0.51935024346	0.535739940534
M2Ekey217.141011	0.682741146648	0.586098419019	0.384355725689	0.368519952649	0.450222243176	0.422707007648	0.472098978855	0.407918854599	0.610073392318	0.69116040054	0.712118866364	0.800040183468	0.695957320964	0.695738551517	0.716433875879	0.6474568992	0.399414457244	0.4273054153	0.424320578662	0.424924387138	0.4362949126	0.46465544125	0.705606300709	0.734910373128	0.631665792575	0.691092704429	0.65013284964	0.654640439504	0.705476912135	0.698235086143	0.71820410916	0.673162716749	0.699202955721	0.621496419758	0.685091411285	0.456327524631	0.45866170811	0.48180493842	0.646505839712	0.707133509871	0.723452226468	0.635774471902	0.692908964095	0.622493015417	0.0	0.4256229747	0.464460454821	0.406497751517	0.398267075557	0.416206410919	0.438889130098	0.500668336619	0.452309934555	0.368368045292	0.468576054556	0.70932952304	0.675104632434	0.657069306004	0.644284173184	0.631082364771	0.627094916417	0.800807385639	0.661021370973	0.633954988741	0.666343071788	0.414270743102	0.712636224595	0.700451013428	0.686894216847	0.755312678482	0.683332828208	0.630888318108	0.646707470731	0.695812453235	0.710483340375	0.606526691761	0.758564593074	0.644011662943	0.358686734303	0.461078949886	0.547533188132	0.687368823412	0.645330977458	0.604756674032	0.626353369628	0.78167482379	0.743596529728	0.749829788393	0.656862380802	0.482655352321	0.425473174525	0.399429463868	0.3805586007	0.347270428211	0.419809129942	0.403609927024	0.350678688544	0.683832449365	0.676838187902	0.699291109974	0.677075735807	0.676519012598	0.648042373327	0.752416776202	0.724299533306	0.650991845504	0.663869804473	0.583588569718	0.645576303879	0.363249784159	0.551647213405	0.656715817975	0.691770548311	0.641127156298	0.706359310052
M3Ykey217.141023	0.682851892147	0.64072879778	0.448772890033	0.494202748798	0.511872695757	0.478176200398	0.522539105343	0.443109420195	0.655764733574	0.694592401061	0.698274192596	0.8025472432	0.686348941608	0.686212804335	0.689759694175	0.675786683214	0.463718343304	0.520007189052	0.510415137948	0.491020348835	0.496330444736	0.431100859107	0.709208390452	0.688051651714	0.669614043944	0.718899973608	0.633815681154	0.682738580876	0.706001451973	0.654028403144	0.712388925712	0.675736599316	0.669894803095	0.663051888288	0.660565582578	0.520120379093	0.518229743964	0.560703276256	0.650918005221	0.719962324633	0.717986307472	0.64004623634	0.678645720054	0.674902828724	0.4256229747	0.0	0.530528693878	0.4952840427	0.510282454707	0.50598694679	0.452011500866	0.506120358343	0.444291961932	0.471573489917	0.550761534119	0.692109353651	0.67058410627	0.678821856459	0.641973763941	0.607326727644	0.647046716186	0.770410193306	0.651099690897	0.674596200519	0.681227898184	0.514956706542	0.685044941617	0.70271024875	0.699972616874	0.735433354385	0.676063131991	0.65034419226	0.655625865698	0.661894280316	0.717950468138	0.669859529251	0.713780115894	0.677959199154	0.476286254355	0.537527017474	0.496261243768	0.717812327551	0.685495230546	0.621184331864	0.667484741788	0.785134285934	0.7280204628	0.753976870357	0.674171332221	0.519947035784	0.470656753934	0.483922067782	0.516993888502	0.488139191016	0.52254243311	0.496941342275	0.429168921246	0.672164708993	0.665303971026	0.719711867039	0.679683506237	0.690963770979	0.653599095794	0.719293031008	0.705831400563	0.619167231474	0.67327780471	0.642629674411	0.672684764068	0.452869956946	0.466303328197	0.649737713822	0.691818085838	0.646546598123	0.700968730466
M2Rinr217.141027	0.673703307611	0.63294598212	0.451175806345	0.525963025742	0.445267044001	0.471906674296	0.498559873495	0.511907410503	0.61394070386	0.647997276379	0.73845859557	0.762551491195	0.667858494044	0.668853634745	0.657486554744	0.625928628008	0.561925525559	0.444640954955	0.457032072587	0.477532492844	0.474944125804	0.55875290329	0.701762325441	0.723714458447	0.62492257534	0.635941962444	0.632491440622	0.619916134269	0.67901587734	0.677760470343	0.669657245726	0.656059348978	0.6765291886	0.600768332777	0.668041199772	0.477613509963	0.447886967923	0.522757222564	0.627912263341	0.709258029414	0.701704287837	0.629851739532	0.645591473961	0.63562332834	0.464460454821	0.530528693878	0.0	0.437357183209	0.493031962726	0.469207424675	0.522022869481	0.569626224064	0.559494557526	0.479013956973	0.505383229841	0.675571395177	0.6699855927	0.645065203929	0.662256229647	0.580512775968	0.595519524761	0.770584857639	0.640696350502	0.636613093862	0.644496665885	0.465493062874	0.684464279513	0.671725102052	0.684032105236	0.739558762995	0.671901296766	0.609150475025	0.621963465527	0.676387247416	0.696617611054	0.620623894412	0.746349749041	0.660817530646	0.488504239693	0.502303716736	0.605186660566	0.68583635432	0.665806142907	0.616139493313	0.61001118479	0.766238539989	0.699536926313	0.724687415681	0.639540860962	0.453333801811	0.572384540677	0.459157091849	0.457097947587	0.439010043244	0.472015576813	0.487020842385	0.460719990934	0.665567314331	0.659611707351	0.708743528374	0.664120901565	0.680666573166	0.641948043738	0.73512100937	0.693341821279	0.625530867586	0.64700838979	0.618390732648	0.654211065098	0.459192098581	0.629574790552	0.621710299555	0.67462667655	0.615127691885	0.678388897832
M3Zkey217.141083	0.620378555245	0.585933921684	0.411469609044	0.514310780107	0.455034991724	0.42673575056	0.493566600163	0.461631277069	0.565212804048	0.626297370716	0.69893323022	0.732237329562	0.6323267871	0.632879364526	0.633226435427	0.598486533977	0.521137562708	0.452870590881	0.443104673388	0.448299783303	0.408179621488	0.473715041376	0.664368898604	0.679095120164	0.573643650053	0.631138235926	0.600710010016	0.606140623506	0.648724804126	0.632699374532	0.644249216619	0.619662212133	0.649135976356	0.590685109943	0.64031421199	0.42487650251	0.436730597206	0.490259821732	0.597608321824	0.670841912525	0.636899183291	0.560052586118	0.623211023301	0.610469671114	0.406497751517	0.4952840427	0.437357183209	0.0	0.440889152007	0.473173911879	0.451147885354	0.463158766109	0.54330359528	0.446981886917	0.466709454895	0.647840373007	0.619971176716	0.603874240363	0.58431359713	0.557796081067	0.54810255262	0.754522993897	0.589843622415	0.615231628633	0.618088391609	0.416764798506	0.6411863608	0.611450325162	0.642995556186	0.710854067428	0.62828804901	0.55769813258	0.5465064021	0.642085461086	0.656032814587	0.608415577455	0.704852153171	0.616936480552	0.468938665233	0.46961113836	0.545662586077	0.641875599907	0.597074670914	0.565149134026	0.59072249412	0.74140679972	0.663806037922	0.683695096486	0.599306113391	0.421239576202	0.535481829095	0.443894695896	0.466330745386	0.416290071527	0.421691823146	0.460656898325	0.409795860436	0.618216244539	0.616173781712	0.666484034028	0.603754840024	0.637239235157	0.599649883055	0.696192238294	0.653200077334	0.601678375587	0.615053408514	0.582145648739	0.617558280045	0.41881411073	0.556510775348	0.5857639598	0.642294780295	0.549251498107	0.647712789972
M2Dkey217.140994	0.67391602211	0.587501147532	0.419797643898	0.446532238318	0.435922779295	0.443733839968	0.485840154375	0.466744088287	0.597406279644	0.692817995866	0.69657912854	0.782470285906	0.682530840365	0.69004604658	0.700488315633	0.663378593866	0.456056468526	0.415867425027	0.45081798545	0.419820108576	0.475444967842	0.487857676512	0.686012751823	0.713478068486	0.606434115364	0.644186637371	0.647157225616	0.676191895483	0.705144124011	0.663357430334	0.70155755092	0.640984137261	0.704041997308	0.628209133224	0.682349131995	0.428310464646	0.481092676131	0.496896839112	0.627936405511	0.709580859483	0.7084139942	0.630513469042	0.669968231418	0.600270533832	0.398267075557	0.510282454707	0.493031962726	0.440889152007	0.0	0.434529256521	0.459099634967	0.480915721661	0.536221707872	0.403289308112	0.482230010664	0.716884284441	0.662526357148	0.668240502737	0.632988594012	0.630486328858	0.603079361984	0.780009382988	0.655301145984	0.634548570201	0.656207897005	0.403462309285	0.711361616177	0.692998618408	0.677043574113	0.754469293118	0.668707748603	0.645408350119	0.632406907166	0.693252567971	0.714692095914	0.61590473549	0.734857912805	0.673795236654	0.423305140122	0.465435410945	0.566947778117	0.682248768578	0.662110223069	0.600146996412	0.626680571137	0.79162984455	0.711582906167	0.721367959451	0.640648055228	0.456738139979	0.48891498832	0.414879506999	0.405357386196	0.400930020612	0.443394599758	0.402418366355	0.3879962485	0.674737863565	0.656666294312	0.687053987464	0.675753241588	0.668111804821	0.645292112845	0.709287012364	0.720658673344	0.668921330344	0.661446866215	0.587212058876	0.6484587155	0.411366720963	0.55400594441	0.63380965346	0.693542430439	0.610077875152	0.669490024923
M9Okey217.141076	0.678805952185	0.573616592493	0.425306154388	0.464895519219	0.438342860997	0.494977245442	0.435651814366	0.418349249437	0.612982425152	0.650643501383	0.679519573521	0.789353787076	0.689535162661	0.666418362674	0.68405731577	0.61993967886	0.503309093747	0.445158251154	0.477198218566	0.420905545759	0.459438814312	0.500493785976	0.692348177666	0.712681350899	0.605380202947	0.668100565746	0.654366457246	0.642578618985	0.703242329894	0.648564315377	0.704095097289	0.666753925355	0.700249442238	0.597905789819	0.672624238014	0.498276006979	0.477933748242	0.444258477757	0.633225408837	0.71240113312	0.715083631508	0.630434732612	0.66702217529	0.618373349188	0.416206410919	0.50598694679	0.469207424675	0.473173911879	0.434529256521	0.0	0.471968657412	0.517421831972	0.524601375397	0.425839259128	0.496259923284	0.665630284951	0.662491322718	0.636797975581	0.642404437623	0.59782828716	0.613315611909	0.746664331965	0.666147316138	0.611805964146	0.621975582032	0.463138571974	0.709252949503	0.674461323651	0.675440972076	0.749547054857	0.65397325138	0.604744982268	0.645234668938	0.676538525384	0.685681487011	0.581592851489	0.72751791524	0.664699006776	0.440015799637	0.456675805112	0.556298582108	0.680129218086	0.644740359996	0.588475889442	0.630636111639	0.753218478996	0.715224094524	0.741945578564	0.651177015161	0.429968855656	0.494111599603	0.458932707125	0.421373066735	0.425017765315	0.455087235179	0.460669704104	0.433627283709	0.673354883129	0.670997771984	0.702284386396	0.673103117178	0.668496238376	0.644100886566	0.732932776485	0.702054823308	0.614863031907	0.648519278664	0.604262449147	0.613970942318	0.443819184078	0.580151302116	0.647225396793	0.700963232648	0.63062113464	0.682095049505
M2Akey217.141030	0.639245792401	0.570952660294	0.4552613224	0.487812953015	0.490518263118	0.426967125133	0.475181537645	0.406812085269	0.602422388971	0.67542711079	0.670791151416	0.770789950382	0.646765265156	0.664788491498	0.649583484245	0.595745806869	0.473660040515	0.497941683327	0.473054246813	0.40802105633	0.454352009193	0.411865717776	0.68675826337	0.67283559961	0.642575728964	0.660952778632	0.604656335673	0.640319399577	0.713208253257	0.617806485618	0.648907123538	0.609332131649	0.645366400293	0.604833568517	0.602086386409	0.509840127137	0.486355645072	0.477349432934	0.562053951743	0.665903011839	0.684929965205	0.615035972347	0.640802058836	0.622458080055	0.438889130098	0.452011500866	0.522022869481	0.451147885354	0.459099634967	0.471968657412	0.0	0.467873330235	0.475547285519	0.478084789631	0.45508513143	0.689210129817	0.606388456605	0.630012485755	0.610712579082	0.574935451995	0.595209672094	0.72555164018	0.604884382482	0.592017416434	0.641617039411	0.512147020685	0.631463658382	0.670064749995	0.679844275029	0.703386048423	0.617336930626	0.592365750665	0.622264626577	0.640240908229	0.696282301586	0.604467288406	0.686807483461	0.647948041212	0.459365737125	0.465787648384	0.385137684866	0.663567311246	0.65491289965	0.590470980787	0.625291673289	0.771611557718	0.675502990864	0.690048370094	0.618628753619	0.522060647151	0.479539927662	0.49697487512	0.496845465008	0.470106770529	0.498745324361	0.485181918318	0.424515889989	0.664125931515	0.628383547489	0.691615455929	0.654569876438	0.656780254516	0.625380688023	0.691760758374	0.688285288303	0.571327100466	0.610562277491	0.588004435376	0.615516839459	0.379905806415	0.431379017302	0.593005804644	0.645068365676	0.604385880763	0.666419823805
M3Wkey217.141104	0.681622221144	0.66584517801	0.464185089562	0.55589570719	0.527165058675	0.484074893082	0.557446975537	0.53354539384	0.702135152618	0.72300221527	0.718455050962	0.771176325755	0.691784453058	0.729568350479	0.676733992848	0.68732778266	0.496056213666	0.551780994474	0.51030711415	0.501896610666	0.503647178467	0.490792376452	0.726185410898	0.704974935535	0.686945102331	0.731281653147	0.664885018627	0.719147660222	0.755462899397	0.671395984545	0.725285061129	0.690548582957	0.71029182917	0.678869584685	0.687998717141	0.53826641157	0.534541624118	0.585647013324	0.657605241172	0.724438825102	0.73914577994	0.68337177812	0.705340525283	0.694197736802	0.500668336619	0.506120358343	0.569626224064	0.463158766109	0.480915721661	0.517421831972	0.467873330235	0.0	0.512707323344	0.50868248257	0.573456111315	0.715812352414	0.683139322678	0.684171455443	0.669020912269	0.6250928232	0.649038581698	0.766687732673	0.691018289576	0.692786737907	0.704258143168	0.487682511382	0.714924143459	0.733441153484	0.71321632053	0.759520688368	0.705608421446	0.686633670383	0.690926544626	0.672443308813	0.725967138342	0.690895830953	0.765044340438	0.731721190564	0.487216177914	0.549060078158	0.49659870439	0.734077108373	0.722733894139	0.681247086638	0.705737013183	0.817192471629	0.753504500571	0.728242059159	0.706715545267	0.506863193509	0.518409981974	0.524588658494	0.521433301752	0.521309744189	0.518765784831	0.475477785426	0.466812025265	0.704140769038	0.69161145303	0.733421299231	0.689616653904	0.736262639741	0.70132782518	0.721695249687	0.716169810779	0.636966869308	0.692551817563	0.686524084414	0.693702439412	0.479032779752	0.500435972505	0.680056677096	0.730376215937	0.67578361893	0.72092147578
U3Space217.141064	0.762825558554	0.710889734803	0.466323406782	0.463125677204	0.525528822928	0.442157859316	0.564503739708	0.492434838575	0.728165485145	0.769848916492	0.777028131436	0.83818385135	0.766109962295	0.770496957717	0.737805317815	0.734894856952	0.363631599437	0.538911337732	0.542216465591	0.56042951428	0.56465167845	0.448445177005	0.763463895704	0.783209619495	0.750719062641	0.763986541994	0.737079799165	0.752643917448	0.76266009718	0.727698143431	0.768436474799	0.757993488454	0.776682455062	0.725940504995	0.749443765729	0.537089223523	0.58523610178	0.631901819518	0.737119394373	0.784413882637	0.776717227675	0.707827393963	0.751806690371	0.759366301311	0.452309934555	0.444291961932	0.559494557526	0.54330359528	0.536221707872	0.524601375397	0.475547285519	0.512707323344	0.0	0.455333638712	0.643237533859	0.751195726716	0.735656011064	0.739029864261	0.732339011277	0.693055377768	0.715170375576	0.820315481574	0.730094333684	0.750239059601	0.747049315114	0.551366048948	0.762354887912	0.78008148163	0.76616836302	0.815545494454	0.735578203052	0.724445632279	0.731544855521	0.76272204567	0.809819045983	0.729950112703	0.793391597438	0.761976420045	0.517093694007	0.631845940977	0.532026494808	0.781201618867	0.753315167392	0.69631567175	0.722689651225	0.839540222889	0.783379810238	0.803503340073	0.720010565263	0.596982220246	0.383006455139	0.4773162696	0.484456610099	0.5266451105	0.547014432375	0.463033685592	0.429610648915	0.749408139411	0.760156119746	0.760464475073	0.756234819133	0.756396663536	0.732550588126	0.799428247258	0.767467023382	0.707544774361	0.767432104567	0.721038256304	0.744295325426	0.472595452053	0.495765940799	0.735720806099	0.785856669216	0.737461188769	0.790922396398
M3Pinl217.141094	0.708880592515	0.618908739121	0.396861577482	0.431260987351	0.421103862391	0.408531997655	0.48053755022	0.450650009574	0.627012476353	0.702813736139	0.738087338744	0.814441909723	0.71349281398	0.716163135828	0.747728278503	0.670574336657	0.408252747631	0.423745119385	0.459689458569	0.46290700803	0.468145517708	0.47570989032	0.706849543409	0.745704015933	0.632607939944	0.696530634984	0.676775950724	0.674275728585	0.723598022777	0.698422110916	0.729694951909	0.707756507481	0.73231601131	0.6556087155	0.706023160145	0.458898335155	0.51041230454	0.481064581304	0.673776825107	0.733497434138	0.734946179429	0.652851487623	0.719550794614	0.667731579536	0.368368045292	0.471573489917	0.479013956973	0.446981886917	0.403289308112	0.425839259128	0.478084789631	0.50868248257	0.455333638712	0.0	0.549705058428	0.730976522615	0.692009293751	0.682772663033	0.682760829064	0.658614659525	0.66470719302	0.80774004114	0.692786705235	0.670298413465	0.662681826037	0.42629343978	0.743221416448	0.726878421476	0.702718597236	0.78086016583	0.703375736029	0.645995105281	0.672250082852	0.72474686222	0.753573241537	0.62720816631	0.774485537838	0.700469869029	0.43986509371	0.515352035787	0.575623172387	0.71292648686	0.670264371978	0.608380567692	0.629056707457	0.810921286222	0.74453178536	0.75912138221	0.665952001064	0.467987554405	0.417733842031	0.369105952124	0.369172555013	0.412843152732	0.436577548826	0.394304734279	0.384334800133	0.715946930333	0.706589578369	0.722762798267	0.710802496752	0.687611405139	0.668437762517	0.757509379852	0.759613482418	0.694803586161	0.698219158901	0.640576060635	0.686881276448	0.373502794029	0.563054852301	0.65971568435	0.722487827888	0.668611929416	0.721779090723
